annots	expression	expression_std	expression_cov	expression_reps	expression_pvalue	expression_qvalue
chr1-134067022-134067155_peak.355_EGain_WT	1.0060980813615705	0.1285235586551803	0.1277445619230752	4.0	0.9809364545970298	0.987372071003672
chr1-134067022-134067155_peak.355_EGain_mutM	1.082576787269453	0.17405031020890052	0.16077410143616858	4.0	0.4943991146426823	0.5652502345398853
chr1-134179208-134179341_peak.358_KGain_WT				0.0		
chr1-134179208-134179341_peak.358_KGain_mutD	2.3202640011556723	1.682541565942951	0.7251509160616698	4.0	0.1417957540173541	0.20150454676709137
chr1-134179208-134179341_peak.358_KGain_mutDM				0.0		
chr1-134179208-134179341_peak.358_KGain_mutM				0.0		
chr1-134439696-134439829_peak.362_ELost_WT				0.0		
chr1-134439696-134439829_peak.362_ELost_mutD	1.2110845920417146	0.32779899334320983	0.27066564589892755	4.0	0.31193046847643646	0.38463389142272175
chr1-134439696-134439829_peak.362_ELost_mutDM	1.6521268210468159	1.3265702838392734	0.8029470056050151	4.0	0.524558691890432	0.5931022171062735
chr1-134439696-134439829_peak.362_ELost_mutM	1.2308917362064828	1.2183444085768171	0.9898063109365446	4.0	0.7777365815229353	0.8168486634268007
chr1-134799958-134800091_peak.368_NotDB_WT	0.9434369690045127	0.0550759237817218	0.05837795803129944	4.0	0.058004895480865785	0.09862810233298108
chr1-134799958-134800091_peak.368_NotDB_mutM	0.7356179478954467	0.03862666990531074	0.05250914556369789	4.0	0.0014065969413757495	0.006332861398586755
chr1-135595360-135595493_peak.378_ELost_WT	1.0631498953497402	0.03815277935084101	0.035886547623926575	4.0	0.04930061136251384	0.08629229430674318
chr1-135595360-135595493_peak.378_ELost_mutM	0.852275278607906	0.2225110387009782	0.2610788371855916	4.0	0.21892189706819792	0.28688549520533557
chr1-136017794-136017927_peak.382_KLost_WT	1.3631761583465007	0.12414167692344126	0.0910679637135248	4.0	0.00515331070776027	0.015886055960784944
chr1-136237971-136238104_peak.388_ELost_WT	0.6725386970521752	0.14772943584042628	0.21965938389559392	4.0	0.024744944604572657	0.05038671976908643
chr1-136237971-136238104_peak.388_ELost_mutD	0.5825129371979177	0.2144233601112558	0.3681005972892275	4.0	0.03742402244369755	0.06969394282348719
chr1-136237971-136238104_peak.388_ELost_mutDM	0.7565039092948603	0.19743271523233308	0.26098042958741713	4.0	0.09857888078176374	0.1504327297010159
chr1-136237971-136238104_peak.388_ELost_mutM	0.6651959859985294	0.15443273629216595	0.23216125704719356	4.0	0.024896037417825274	0.0505395894451425
chr1-136279433-136279566_peak.389_KLost_WT	0.7054302848667094	0.1874633046088003	0.26574320472252105	4.0	0.05291223545350042	0.09156915714707729
chr1-136279433-136279566_peak.389_KLost_mutM	1.0355004633535487	0.02842322289282942	0.027448778536301763	4.0	0.1616801830302524	0.22401606464316662
chr1-136563268-136563401_peak.394_KLost_WT	0.8234611210798698	0.15193263070749968	0.18450492296255394	4.0	0.11602299842481822	0.17128635851835675
chr1-136563268-136563401_peak.394_KLost_mutM	0.6054825339478469	0.0798933626978118	0.13194990477577245	4.0	0.0018606477963241843	0.007731379228684553
chr1-136643638-136643771_peak.395_KGain_WT	3.6995300975240646	0.3518814336778823	0.09511516987343376	4.0	8.759549803626539e-05	0.00111635284877528
chr1-136643638-136643771_peak.395_KGain_mutD	1.9603422872146417	0.3676910217297074	0.1875647044538035	4.0	0.004005843248035454	0.013305003094432496
chr1-136643638-136643771_peak.395_KGain_mutDM	1.490127960097602	0.2336442660287662	0.15679476681550403	4.0	0.009822115759385724	0.02559139109352688
chr1-136643638-136643771_peak.395_KGain_mutM	1.3508601235407844	0.3432855611443798	0.2541236913889964	4.0	0.11418089516265927	0.16900467191237395
chr1-138662551-138662684_peak.402_KGain_WT				0.0		
chr1-138662551-138662684_peak.402_KGain_mutD	0.4086694049158526	0.5074160413825698	1.241629628445148	4.0	0.06779644040622121	0.11184449990918793
chr1-138662551-138662684_peak.402_KGain_mutDM	0.8898871205442139	0.2594553288055868	0.2915598201341715	4.0	0.3748875868992011	0.4489422348066386
chr1-151357559-151357692_peak.417_KLost_WT	2.359896159752022	0.24332154316494312	0.10310688551250127	4.0	0.00023807832707492768	0.00211043210378197
chr1-151357559-151357692_peak.417_KLost_mutM	0.8907059606490717	0.07491670484972336	0.08410935612817765	4.0	0.04796178436031825	0.08439327649462262
chr1-152290494-152290627_peak.421_KGain_WT	0.89439367493325	0.10330997862621784	0.11550839582349241	4.0	0.11902685015329395	0.17455812693437117
chr1-152290494-152290627_peak.421_KGain_mutD	1.2186354985669854	0.09516996529340639	0.07809551371621654	4.0	0.004395732969219735	0.014095320590207013
chr1-153266934-153267067_peak.425_KLost_WT	0.8402130042322675	0.2303537908789541	0.27416118260325734	4.0	0.19495142618995423	0.261047747254692
chr1-153266934-153267067_peak.425_KLost_mutM	0.9743131871582824	0.13171564424549526	0.1351881981908322	4.0	0.6054539295357777	0.6668016910320865
chr1-154757777-154757910_peak.429_KGain_WT	2.4129128148946175	0.26332724844025784	0.10913251685463758	4.0	0.00011060810410317413	0.0012863432281853108
chr1-154757777-154757910_peak.429_KGain_mutD	1.1950953505704582	0.07317916977265651	0.0612329131208867	4.0	0.0015313017238052441	0.0067346886177057546
chr1-154757777-154757910_peak.429_KGain_mutDM	1.1190670767208923	0.19934959242606623	0.17813909154597193	4.0	0.34319390391317894	0.4167429171110109
chr1-154757777-154757910_peak.429_KGain_mutM	2.14363619832315	0.19013459362509466	0.08869723032939386	4.0	0.00015617016449171971	0.0015932552075638617
chr1-155461956-155462089_peak.437_EGain_WT	0.8634367231694604	0.16916904791932919	0.1959252408194452	4.0	0.15188596950239516	0.21251249819188153
chr1-155461956-155462089_peak.437_EGain_mutM	1.1008880556357206	0.13812808357731918	0.1254696904650814	4.0	0.18825947311276173	0.2538766187446946
chr1-155680881-155681014_peak.441_NotDB_WT	1.342960202157827	0.1817435807686209	0.13533057828266312	4.0	0.012934828504763057	0.03104514494915754
chr1-155680881-155681014_peak.441_NotDB_mutM	0.8446193571397839	0.11946922723496568	0.14144741797007337	4.0	0.08533660025613304	0.13476155915348959
chr1-156288952-156289085_peak.446_KGain_WT	1.7798190395382145	1.1835916975084033	0.6650067626063231	4.0	0.30228244563697665	0.3751725810970441
chr1-156288952-156289085_peak.446_KGain_mutM	0.974167080184821	0.09078397744013647	0.09319138296370345	4.0	0.5459504577888389	0.6115687661105528
chr1-16229659-16229792_peak.29_KGain_WT	1.6243921151889142	0.08676996694310393	0.053416885080738476	4.0	0.0005367576434590954	0.003459008464876141
chr1-16229659-16229792_peak.29_KGain_mutD	1.083778402375311	0.20724834465715147	0.19122760169692113	4.0	0.5141594003802665	0.5833281706817074
chr1-162460470-162460603_peak.467_ELost_WT	1.27355124052306	0.7042838613107529	0.553007871926297	4.0	0.6882750034105634	0.7410334652104553
chr1-162460470-162460603_peak.467_ELost_mutM	1.1749374060533075	0.8863255898365128	0.7543598367624869	4.0	0.8749559442260393	0.9018602742939718
chr1-162839948-162840081_peak.470_KGain_WT	0.9094962245136894	0.39294133972469364	0.43204284870429305	4.0	0.4485830036754473	0.5213862475703261
chr1-162839948-162840081_peak.470_KGain_mutDM	0.9255267062708572	0.3465662151881821	0.37445296050350685	4.0	0.4732364213927243	0.5451169751474378
chr1-162839948-162840081_peak.470_KGain_mutM				0.0		
chr1-163957152-163957285_peak.472_NotDB_WT	1.2919517058319931	0.11558755944111204	0.08946739953152953	4.0	0.0020769610119252854	0.008428278206073208
chr1-163957152-163957285_peak.472_NotDB_mutM	1.254568738810287	0.18264919128954477	0.14558723299829054	4.0	0.043807485473878166	0.07885742759715705
chr1-165099756-165099889_peak.475_KGain_WT	1.7657374362642355	0.2802505468264357	0.15871586628381215	4.0	0.003110807111842354	0.011270671724922026
chr1-165099756-165099889_peak.475_KGain_mutM	1.1471681961356877	0.21674817229079238	0.18894192937088303	4.0	0.25772503596918844	0.32740928932518876
chr1-167385827-167385960_peak.486_NotDB_WT	1.1013785511257312	0.04234679142325956	0.038448897865294755	4.0	0.01914687712372962	0.04144161304750811
chr1-167385827-167385960_peak.486_NotDB_mutM	1.213911446760397	0.17304961684077638	0.14255538762946773	4.0	0.05392015751279758	0.09283017191132911
chr1-167389944-167390077_peak.487_NotDB_WT	0.5224869290460425	0.08939501601730968	0.17109521989483495	4.0	0.003849901858856299	0.012992604496597105
chr1-167389944-167390077_peak.487_NotDB_mutM	0.9408483022703366	0.09062828787685825	0.0963261427566649	4.0	0.3511848755182297	0.4248942882748615
chr1-167817057-167817190_peak.489_KGain_WT	0.07899584664459648	0.025827142924604553	0.32694304854787193	4.0	0.0005178590487720911	0.0033975982657103152
chr1-168908806-168908939_peak.494_KGain_WT				0.0		
chr1-168908806-168908939_peak.494_KGain_mutM	1.4638827045697027	0.1616743558643826	0.11044215179241808	4.0	0.009619068092058394	0.025343766591295197
chr1-169848064-169848197_peak.495_KGain_WT				0.0		
chr1-170248789-170248922_peak.500_EGain_WT	1.2952742995766005	0.23224841434370408	0.17930442564916288	4.0	0.0855488573659145	0.13498987026607315
chr1-170248789-170248922_peak.500_EGain_mutM	1.1493670245823493	0.09907753654911788	0.08620182624877387	4.0	0.03852978824588617	0.07138658862649322
chr1-170477759-170477892_peak.503_EGain_WT	2.1211551186283333	0.2854910612744361	0.1345922600224786	4.0	0.0019371393128704436	0.007974456882394426
chr1-170477759-170477892_peak.503_EGain_mutM	1.389535646593962	0.21802978091549485	0.15690837543457828	4.0	0.022011205741266478	0.04606647413531583
chr1-170867801-170867934_peak.504_NotDB_WT	1.1492435752806371	0.19276830969146788	0.1677349465663928	4.0	0.21593581485669533	0.2836246181966933
chr1-171419650-171419783_peak.514_NotDB_WT	1.0161488722947711	0.11395450284517336	0.112143511597695	4.0	0.8642760280350837	0.8922352680724506
chr1-171419650-171419783_peak.514_NotDB_mutM	1.1256213799255517	0.1270131220744123	0.11283822814631764	4.0	0.10073204235538488	0.15342501601971373
chr1-172488972-172489105_peak.519_ELost_WT	1.3266496320834866	0.27483309151662855	0.20716328175134427	4.0	0.06954266420020168	0.1142057173711834
chr1-172488972-172489105_peak.519_ELost_mutD	0.7992107839526116	0.2177626822016058	0.27247215199553393	4.0	0.12980936855718697	0.18713753927525073
chr1-172488972-172489105_peak.519_ELost_mutDM	0.9276556940196866	0.1726533668199435	0.18611794002126772	4.0	0.343014718924113	0.41665216619618967
chr1-172488972-172489105_peak.519_ELost_mutM	0.8932236845259672	0.20459003237494813	0.22904680643743097	4.0	0.2798283227760032	0.35179173638622024
chr1-173359808-173359941_peak.523_NotDB_WT	1.4547734337327243	0.1429922495204499	0.09829176571746559	4.0	0.0033921329461444067	0.011942822879232162
chr1-173359808-173359941_peak.523_NotDB_mutM	1.159820822235234	0.2540233370999069	0.219019465964016	4.0	0.30721601825930034	0.37999525483297647
chr1-175301259-175301392_peak.527_KGain_WT	2.385667874721338	0.2430161129230056	0.10186502299755013	4.0	0.00041770277211884655	0.0030185078948950705
chr1-175301259-175301392_peak.527_KGain_mutM	1.1360854065707435	0.8088416226523739	0.7119549445616505	4.0	0.8255577846564902	0.8580380414264565
chr1-175988342-175988475_peak.529_NotDB_WT	1.8256163667983976	0.20101990915849421	0.1101107071640823	4.0	0.0014127577830777896	0.006346273419704169
chr1-175988342-175988475_peak.529_NotDB_mutM	1.2174378613370653	0.19710152996590466	0.1618986366576735	4.0	0.09652880887132094	0.1481544511687954
chr1-177693870-177694003_peak.540_NotDB_WT	0.6407049872842151	0.09909137685704093	0.15465991185282324	4.0	0.006300942324468119	0.018332938681475806
chr1-177693870-177694003_peak.540_NotDB_mutM	1.344446478939395	0.09969013785653151	0.07414957710713402	4.0	0.00021737258577294368	0.0020025386712431235
chr1-179612684-179612817_peak.548_EGain_WT	1.4874748534465714	0.10558018130379475	0.07097947307086162	4.0	0.0002377578458289321	0.0021122851826539204
chr1-179612684-179612817_peak.548_EGain_mutM	1.5449325718565858	0.3274459653519832	0.21194838617356798	4.0	0.02346820806078821	0.04835469109219224
chr1-180329460-180329593_peak.551_KLost_WT	0.911030572451019	0.11552768913090641	0.12680989269118922	4.0	0.26942236203176123	0.34053415784052454
chr1-180329460-180329593_peak.551_KLost_mutM	0.9284749568566567	0.1227259021528629	0.13218008869980757	4.0	0.229876011419038	0.2977192888151112
chr1-180388317-180388450_peak.552_NotDB_WT	0.38050492025243504	0.05851327924553384	0.15377798323005887	4.0	0.0008344872885078524	0.004450226997136128
chr1-180388317-180388450_peak.552_NotDB_mutM	0.7941614160319505	0.049433481337449715	0.062246138303275265	4.0	0.0002958962377137261	0.0023845052368485927
chr1-180520820-180520953_peak.554_NotDB_WT	1.6283756932671523	0.16912898639927135	0.10386361519554071	4.0	0.0008750503243745517	0.004604981192519903
chr1-180520820-180520953_peak.554_NotDB_mutM	1.0228712483979234	0.14701531735035406	0.14372807680401364	4.0	0.8645033791398322	0.8920082719577834
chr1-180784895-180785028_peak.556_ELost_WT	2.7906703472585495	0.36258495574008376	0.1299275480876033	4.0	0.00044554936243523525	0.003129042969637594
chr1-180784895-180785028_peak.556_ELost_mutD	1.5283819911587144	0.2024274712067652	0.13244560088888419	4.0	0.009780474382746936	0.025583155614936084
chr1-180784895-180785028_peak.556_ELost_mutDM	1.3112249361860702	0.12295106783988395	0.09376809763663349	4.0	0.01752182397706211	0.03904723790195573
chr1-180784895-180785028_peak.556_ELost_mutM	1.4239264567540326	0.2370813148793124	0.16649828630880306	4.0	0.029689677728886445	0.057998102086448594
chr1-181206850-181206983_peak.561_KGain_WT	0.20374411330111178	0.04193200695683404	0.205807207273091	4.0	0.00035089202596399934	0.0026865802141466284
chr1-181206850-181206983_peak.561_KGain_mutD				0.0		
chr1-181206850-181206983_peak.561_KGain_mutDM	1.2323051842594444	0.115745943497526	0.09392636254069132	4.0	0.013736607523731344	0.03248092911213061
chr1-181206850-181206983_peak.561_KGain_mutM	1.5576809431039156	0.1900475327482597	0.12200671362747827	4.0	0.002887228032836789	0.010693735025985099
chr1-187758160-187758293_peak.575_KGain_WT	2.873093790671557	0.16581431773206004	0.057712810584336194	4.0	4.258058414588454e-06	0.00016332110592108984
chr1-187758160-187758293_peak.575_KGain_mutD	0.9440216096208195	0.22852908918474582	0.24208035796610416	4.0	0.5358914844178372	0.6023305526465913
chr1-187758160-187758293_peak.575_KGain_mutDM	0.9979104522128156	0.3363605404033926	0.33706485352220755	4.0	0.7508841401706408	0.7953470087999697
chr1-187758160-187758293_peak.575_KGain_mutM	2.994998071755168	0.22606139124268126	0.07547964500364497	4.0	8.908211696983402e-05	0.0011280906812465648
chr1-188186923-188187056_peak.581_KGain_WT	1.5923606826530028	0.16938622079795101	0.10637427979931013	4.0	0.0045352643662942135	0.01441527454752798
chr1-188186923-188187056_peak.581_KGain_mutM	1.155666544113218	0.12426654244226842	0.10752802620726756	4.0	0.04082952022561459	0.07460785899220183
chr1-188595228-188595361_peak.584_ELost_WT				0.0		
chr1-188595228-188595361_peak.584_ELost_mutM				0.0		
chr1-191896956-191897089_peak.601_KLost_WT	2.8565828296478672	0.18941801750509488	0.0663093033883581	4.0	7.887456335567288e-05	0.0010558074940462386
chr1-192444874-192445007_peak.608_EGain_WT	0.8591022626346776	0.21646580120606818	0.25196744394807574	4.0	0.21224954120616882	0.27970380570578374
chr1-192444874-192445007_peak.608_EGain_mutM	0.9754775093743577	0.2596705972380762	0.2661984461380572	4.0	0.6625813450586795	0.7188025524718717
chr1-192607788-192607921_peak.610_NotDB_WT	0.5363054682003227	0.0912587780592275	0.17016193842935087	4.0	0.003157928674246406	0.011399979621329333
chr1-192607788-192607921_peak.610_NotDB_mutM	0.7370749523268492	0.0812965305190713	0.11029615137840297	4.0	0.004308901972856847	0.013906318745732978
chr1-192799634-192799767_peak.611_KGain_WT	1.5394591296455686	0.18561950563986926	0.12057449403194266	4.0	0.004066061172965712	0.013449019916219093
chr1-192799634-192799767_peak.611_KGain_mutD	1.2843265729421152	0.3302961030568443	0.25717454580123433	4.0	0.16540702166019533	0.2278344645726931
chr1-192799634-192799767_peak.611_KGain_mutDM	1.2367958430951713	0.24898343670030662	0.20131328714463295	4.0	0.12956336488583692	0.18691799729822908
chr1-192799634-192799767_peak.611_KGain_mutM	1.4015861559729452	0.2356797950744655	0.16815219961334635	4.0	0.019001765884013543	0.041261863969150804
chr1-194991124-194991257_peak.620_ELost_WT	2.8687291163336943	0.14100531000558164	0.04915253559589825	4.0	2.0951149111668242e-08	5.223383362902788e-06
chr1-194991124-194991257_peak.620_ELost_mutD	1.1172791302652854	0.2808363841253838	0.2513574061467544	4.0	0.5534372879482662	0.6178733113981623
chr1-194991124-194991257_peak.620_ELost_mutDM	1.016728655755942	0.20183413984725768	0.19851327953100048	4.0	0.9837049830970046	0.989409777502257
chr1-194991124-194991257_peak.620_ELost_mutM	1.5673851267655161	0.09065403655429553	0.05783775474593843	4.0	0.00028975473333910275	0.0023492512831091075
chr1-19615962-19616095_peak.32_KGain_WT	1.4751143876883652	0.04835937148730045	0.032783472177424736	4.0	5.993049109551443e-06	0.00020089304956303114
chr1-19615962-19616095_peak.32_KGain_mutD	1.492070039426369	0.11113609070731617	0.07448449990326378	4.0	8.763266138214162e-05	0.0011132697014438308
chr1-19615962-19616095_peak.32_KGain_mutDM	1.29164408162081	0.1859793980372711	0.14398656772684332	4.0	0.04587411572587388	0.08147455370904315
chr1-19615962-19616095_peak.32_KGain_mutM	1.3880947998620776	0.2309733793148032	0.16639596902009351	4.0	0.019386912945988054	0.04171218756286211
chr1-33890124-33890257_peak.41_KGain_WT				0.0		
chr1-33890124-33890257_peak.41_KGain_mutD				0.0		
chr1-33890124-33890257_peak.41_KGain_mutM				0.0		
chr1-36476324-36476457_peak.54_NotDB_WT	1.4273930244548136	0.18653663447650967	0.1306834426683264	4.0	0.006951949183950116	0.019723559953610963
chr1-36476324-36476457_peak.54_NotDB_mutM	1.006250747555274	0.1235650925671171	0.12279751629235892	4.0	0.9885197987054232	0.9915025086839158
chr1-40154921-40155054_peak.78_KLost_WT	1.459748719015201	0.3013980319861584	0.20647254425370715	4.0	0.0444597523300322	0.07967203595889419
chr1-40154921-40155054_peak.78_KLost_mutM	0.9539767199266971	0.3292062434091541	0.34508834076627165	4.0	0.5718246053357456	0.6350245965156708
chr1-4360266-4360399_peak.3_RetinalGene_WT	1.9207788383702757	0.5776682418604348	0.30074687950569534	4.0	0.026113891401380422	0.05239854768617028
chr1-4360266-4360399_peak.3_RetinalGene_mutM	0.7002267854268676	0.21558499500842485	0.3078788179703828	4.0	0.07636623733636928	0.12318031570350871
chr1-4383772-4383905_peak.4_NotDB_WT	4.484453113536308	0.5696628908805339	0.12703062702584808	4.0	0.00011615742440329005	0.0013200910710675898
chr1-4383772-4383905_peak.4_NotDB_mutM	1.5107529250969343	0.21186233481438105	0.14023625656775568	4.0	0.01278960377145395	0.030807807635464857
chr1-44594133-44594266_peak.81_ELost_WT				0.0		
chr1-44594133-44594266_peak.81_ELost_mutD				0.0		
chr1-44594133-44594266_peak.81_ELost_mutDM	1.6410319573542687	1.4972060362060107	0.9123564166415508	4.0	0.6381890668941974	0.6968891836411041
chr1-45795344-45795477_peak.83_NotDB_WT	0.7847188847807918	0.07292145294252342	0.09292684852728343	4.0	0.013002102291232975	0.031113009022032595
chr1-45795344-45795477_peak.83_NotDB_mutM	0.7241960443034943	0.09529976808680657	0.13159388101665545	4.0	0.00964135662351145	0.025385723809364467
chr1-46153164-46153297_peak.85_EGain_WT	1.0604572575669735	0.44477933627192495	0.41942221914006256	4.0	0.9195906370199443	0.9386507295477373
chr1-46153164-46153297_peak.85_EGain_mutM	1.159805503602422	0.4598097604245096	0.39645419770497237	4.0	0.712284453528921	0.7635857793944816
chr1-4802559-4802692_peak.5_ELost_WT	2.2330607897092603	0.10692360772504399	0.047882085529326414	4.0	9.394060899758769e-06	0.00026022853423012313
chr1-4802559-4802692_peak.5_ELost_mutD	0.6968655777744733	0.09016457586226606	0.1293858941206679	4.0	0.012560636757154584	0.030329527859739486
chr1-4904752-4904885_peak.7_EGain_WT	1.219032543272381	0.10668345986781219	0.08751485795566231	4.0	0.007141254399566589	0.020188847483962522
chr1-4904752-4904885_peak.7_EGain_mutM	1.3095740167949632	0.055709467994601775	0.042540144566203676	4.0	8.349715867643663e-05	0.0010813966427282652
chr1-4908344-4908477_peak.8_NotDB_WT	1.11638468396614	0.07774816756380416	0.06964281101348599	4.0	0.023464086517718735	0.04837118404091991
chr1-4908344-4908477_peak.8_NotDB_mutM	1.0702851333038508	0.06933046923408703	0.06477756915119583	4.0	0.04545498345971498	0.08091027622525794
chr1-55501287-55501420_peak.102_EGain_WT	1.5963933875564815	2.565973268088967	1.6073564874987187	4.0	0.8140770109603063	0.8487593300367647
chr1-55501287-55501420_peak.102_EGain_mutM	1.6687322925209025	0.6880958682962166	0.41234646886154	4.0	0.11174901048306822	0.16608301148172844
chr1-59208019-59208152_peak.121_ELost_WT	0.9608710140033265	0.3217383983522555	0.33484036219573343	4.0	0.5992114443998786	0.6613875073910116
chr1-59208019-59208152_peak.121_ELost_mutM	0.9084973639424091	0.17239461394097796	0.18975796824866328	4.0	0.3046290289662349	0.3777324204371498
chr1-60130081-60130214_peak.126_EGain_WT	0.7332511929864446	0.21547577402134935	0.2938635164625403	4.0	0.08755786454091122	0.13756137126967108
chr1-60130081-60130214_peak.126_EGain_mutM	1.0072010418222432	0.11369764682240792	0.1128847589521	4.0	0.9766896143870054	0.9843392803915525
chr1-61229249-61229382_peak.130_KLost_WT	1.796917794198568	0.14874730138217815	0.08277913539640805	4.0	4.722319149805977e-05	0.0007387188662186684
chr1-61229249-61229382_peak.130_KLost_mutM	1.1732591994682813	0.2299589248589146	0.19600010378195332	4.0	0.2253463957617942	0.2934726649343118
chr1-61265937-61266070_peak.131_NotDB_WT	0.8281806526748094	0.18684377810319625	0.22560751389173261	4.0	0.12591179409311498	0.18270721958437092
chr1-61265937-61266070_peak.131_NotDB_mutD	0.7705635561076837	0.03348824760038229	0.0434594230870976	4.0	0.0012076717544595775	0.005783196432820234
chr1-61265937-61266070_peak.131_NotDB_mutDM	1.0476206575923193	0.11025260682269845	0.10524096296085368	4.0	0.5906433552456583	0.6531955486761659
chr1-61265937-61266070_peak.131_NotDB_mutM	0.9316960632916884	0.10781877671556195	0.11572312148088025	4.0	0.22941119239535415	0.2972137857957349
chr1-61332063-61332196_peak.133_NotDB_WT	2.2880644157439898	0.14587433513031786	0.06375447042774152	4.0	3.0806066877335385e-05	0.0005560425374375151
chr1-61332063-61332196_peak.133_NotDB_mutD	1.2402068578529875	0.03674641100174551	0.02962925964250827	4.0	2.355372376994689e-05	0.0004697790205915907
chr1-61332063-61332196_peak.133_NotDB_mutDM	1.5644729565884186	0.24044093378410433	0.1536881368076978	4.0	0.00826138415132995	0.02252540080632616
chr1-61332063-61332196_peak.133_NotDB_mutM	1.6054492266807527	0.13799829731302196	0.08595618909626423	4.0	0.0004832976975732169	0.0032731316054661497
chr1-62370481-62370614_peak.134_KGain_WT	0.08986513208986018	0.01647102530106517	0.18328605230997772	4.0	6.0330477693680165e-05	0.0008688024387006866
chr1-62370481-62370614_peak.134_KGain_mutM	1.123841610610352	0.089518024778156	0.07965359525132663	4.0	0.03001658519196069	0.0585506886702842
chr1-65035487-65035620_peak.145_NotDB_WT	1.2063730022259553	0.08783508579274923	0.07280922702238789	4.0	0.014552423437632576	0.03404669624206237
chr1-65035487-65035620_peak.145_NotDB_mutM	1.5545244869696686	0.16282775084762355	0.10474441040490383	4.0	0.0012446613789386977	0.005896620238226205
chr1-65178894-65179027_peak.147_KLost_WT	1.3756474003705776	0.20563857391465346	0.1494849434958825	4.0	0.025599875965580655	0.051626847940698294
chr1-65178894-65179027_peak.147_KLost_mutM	1.268104095870074	0.326105838250405	0.25716014900705503	4.0	0.22316783464947085	0.29120591835680054
chr1-66402769-66402902_peak.155_KLost_WT	0.09851192240409327	0.03765758974923696	0.38226428669990353	4.0	0.0008898720431211865	0.004658398398963796
chr1-66402769-66402902_peak.155_KLost_mutM	1.3744138356302245	0.14211110395645746	0.10339760869133986	4.0	0.00979879405039517	0.025580752268996292
chr1-66831349-66831482_peak.159_ELost_WT	2.0533364011133477	0.15074759219785502	0.0734159254743244	4.0	0.00040751242084662297	0.002966363224009451
chr1-66831349-66831482_peak.159_ELost_mutM	1.789849703154591	0.12277921901755444	0.06859750223784565	4.0	0.0003633756939901954	0.002740086282281455
chr1-69296929-69297062_peak.160_KLost_WT	3.6911330351716964	1.3606778776927064	0.36863420113206874	4.0	0.005111284758851102	0.01578089388781505
chr1-69296929-69297062_peak.160_KLost_mutM	1.716251001147695	0.018785929927979603	0.010945910543048212	4.0	9.357666873877336e-07	5.655717145438893e-05
chr1-72764408-72764541_peak.172_EGain_WT	2.0707333002087394	0.42467172891381705	0.20508277375507902	4.0	0.005520025142609645	0.016706661831464242
