annots	expression	expression_std	expression_cov	expression_reps	expression_pvalue	expression_qvalue
chr1-172488972-172489105_peak.519_ELost_mutM	1.4275926713169422	0.05514501383222407	0.03862797486999794	4.0	0.0004486567591603062	0.0025683507446909925
chr1-173359808-173359941_peak.523_NotDB_WT	1.7837213501553364	0.1344808174799702	0.07539340013408422	4.0	0.0005710949824787032	0.002947825330000033
chr1-173359808-173359941_peak.523_NotDB_mutM	1.0482207533923982	0.2463346428882677	0.2350026386055086	4.0	0.8772393206136515	0.8958753235854798
chr1-175301259-175301392_peak.527_KGain_WT	2.961327949815895	0.4419094034162762	0.14922676951188388	4.0	0.0007412851432595405	0.003423295974080517
chr1-175301259-175301392_peak.527_KGain_mutM	1.3803699870955446	0.9204302367342808	0.6667996590326994	4.0	0.6751846297168935	0.7143958293742787
chr1-175988342-175988475_peak.529_NotDB_WT	2.876610451423496	0.12227721773732037	0.04250739535372656	4.0	6.0252947726388355e-06	0.0006164340036622809
chr1-175988342-175988475_peak.529_NotDB_mutM	1.4986965519923003	0.13683142320368266	0.09130028558602145	4.0	0.0026719571466833777	0.008052197141440088
chr1-177693870-177694003_peak.540_NotDB_WT	0.174131452502217	0.0653644115156611	0.37537395212865915	4.0	0.0021722638042031327	0.0069283234042929655
chr1-177693870-177694003_peak.540_NotDB_mutM	1.4151922502925667	0.10279458438170364	0.07263648056329634	4.0	0.00227826452292212	0.007163337625263403
chr1-179612684-179612817_peak.548_EGain_WT	1.813193674142311	0.0850897158232323	0.046928089942450305	4.0	6.713219062541348e-05	0.001071429762381599
chr1-179612684-179612817_peak.548_EGain_mutM	1.7054544224509394	0.19144606588326168	0.1122551639979514	4.0	0.0021821807706772904	0.006943302452155015
chr1-180329460-180329593_peak.551_KLost_WT	0.7162196838428603	0.12661547588173536	0.1767830160745973	4.0	0.027470463534684166	0.04652255921196512
chr1-180329460-180329593_peak.551_KLost_mutM	0.8300658589005394	0.09732858543360817	0.1172540520610309	4.0	0.051053317893856705	0.07701426782475927
chr1-180388317-180388450_peak.552_NotDB_WT	0.36750795301840566	0.08773229656432024	0.23872217143536592	4.0	0.003194585469415667	0.009065715521314731
chr1-180388317-180388450_peak.552_NotDB_mutM	0.7128881449584479	0.07449389263750203	0.10449590607492015	4.0	0.0073493677269438834	0.016474144511520277
chr1-180520820-180520953_peak.554_NotDB_WT	2.346136701723747	0.31603735183793197	0.13470542940048372	4.0	0.0010246387776224432	0.004223459424290856
chr1-180520820-180520953_peak.554_NotDB_mutM	1.4343870283508897	0.20426501958880672	0.14240579115083715	4.0	0.017555343831056353	0.032428621243479096
chr1-180784895-180785028_peak.556_ELost_WT	5.11529816960725	0.5312523709366814	0.10385560202397169	4.0	6.306845119826922e-05	0.0010573240347945135
chr1-180784895-180785028_peak.556_ELost_mutD	1.5170433771303755	0.10458370821734597	0.0689391679855427	4.0	0.0008505192712270991	0.0037169462127011233
chr1-180784895-180785028_peak.556_ELost_mutDM	1.1705387315542253	0.10189800923044523	0.08705223200529764	4.0	0.034734142474586706	0.05615446858735858
chr1-180784895-180785028_peak.556_ELost_mutM	1.374496926652086	0.16542002455752555	0.1203495048624411	4.0	0.014173146758465642	0.0273589044829598
chr1-181206850-181206983_peak.561_KGain_WT	2.109313130697291	0.17561434249268337	0.08325664878150607	4.0	0.00045196025374504673	0.002576173446346766
chr1-181206850-181206983_peak.561_KGain_mutD				0.0		
chr1-181206850-181206983_peak.561_KGain_mutDM	1.484740340804444	0.1075450524871419	0.07243357611531802	4.0	0.001992727445106319	0.006560216589087635
chr1-181206850-181206983_peak.561_KGain_mutM	1.8765440022553879	0.18929015303367464	0.10087168369415792	4.0	0.0011181162007608749	0.004430271738863844
chr1-187758160-187758293_peak.575_KGain_WT	4.0267989996417795	0.5647779902811434	0.1402548253169293	4.0	0.00023512185926569741	0.001832297301699478
chr1-187758160-187758293_peak.575_KGain_mutD	1.1210798246288785	0.056645942012801404	0.0505280184054275	4.0	0.028178518873266493	0.047459810174897976
chr1-187758160-187758293_peak.575_KGain_mutDM	1.2396216273764706	0.15151448224512495	0.12222639465059149	4.0	0.04288735113793152	0.06687007856207376
chr1-187758160-187758293_peak.575_KGain_mutM	3.754629202276491	0.7224988512147034	0.19242881581399326	4.0	0.000760653444258606	0.0034685797058192427
chr1-188186923-188187056_peak.581_KGain_WT	2.756753731179939	0.3465893429183648	0.1257237231597102	4.0	0.00044554772469311587	0.002561578417183764
chr1-188186923-188187056_peak.581_KGain_mutM	1.319638511301005	0.25253275598990926	0.19136510023562614	4.0	0.06628009443376995	0.09609650319431036
chr1-188595228-188595361_peak.584_ELost_WT				0.0		
chr1-188595228-188595361_peak.584_ELost_mutM				0.0		
chr1-191896956-191897089_peak.601_KLost_WT	4.786838860687404	0.4029671371146185	0.0841823067043354	4.0	2.9663647350504307e-05	0.0008702790656508249
chr1-192444874-192445007_peak.608_EGain_WT	0.4110940800618962	0.13508394412433444	0.32859617950225795	4.0	0.009674389852449906	0.020337626718269296
chr1-192444874-192445007_peak.608_EGain_mutM	0.7817526402020702	0.07967125285398252	0.10191363451409491	4.0	0.015226188012433334	0.029040387270367594
chr1-192607788-192607921_peak.610_NotDB_WT	0.4206526470378293	0.04956972584193474	0.1178400425885753	4.0	0.0006981393366879621	0.0033043605615480057
chr1-192607788-192607921_peak.610_NotDB_mutM	0.8356712715298077	0.10076605660467851	0.12058097488527134	4.0	0.047972745427253646	0.07319742036510213
chr1-192799634-192799767_peak.611_KGain_WT	1.96721176684643	0.26131877470561843	0.1328371348268873	4.0	0.0018941845285803808	0.006298163557529766
chr1-192799634-192799767_peak.611_KGain_mutD	1.9263292872805038	0.6084655413950916	0.31586787649067677	4.0	0.028975708466717872	0.04833322607951685
chr1-192799634-192799767_peak.611_KGain_mutDM	1.9917060223476248	0.37464081939111565	0.18810046020221716	4.0	0.005776847823797164	0.013944115436751775
chr1-192799634-192799767_peak.611_KGain_mutM	1.9072273580356407	0.2294980244978051	0.12033071124471381	4.0	0.0014697069581016125	0.005370083116140506
chr1-194991124-194991257_peak.620_ELost_WT	5.480507502282275	0.7591117082932695	0.13851120685030516	4.0	0.00013502796018374872	0.0013708945575907313
chr1-194991124-194991257_peak.620_ELost_mutD	1.2559330497463472	0.19844575770414474	0.1580066371724381	4.0	0.06858296876608004	0.09868230990864023
chr1-194991124-194991257_peak.620_ELost_mutDM	1.2728618999978119	0.11734577116298976	0.09219049699200792	4.0	0.0164115591867964	0.03068515518056122
chr1-194991124-194991257_peak.620_ELost_mutM	2.383997117310879	0.1164536668572584	0.04884807368752894	4.0	2.2039863433871717e-05	0.0007994459554649831
chr1-19615962-19616095_peak.32_KGain_WT	1.573807856247635	0.05688499111450203	0.03614481328751946	4.0	9.285627332085028e-05	0.001157801657969352
chr1-19615962-19616095_peak.32_KGain_mutD	1.5346050628929875	0.21391228085718822	0.1393923987543269	4.0	0.00813542344647729	0.01779623878916907
chr1-19615962-19616095_peak.32_KGain_mutDM	1.7300621166218582	0.12151798092440763	0.07023908549693304	4.0	0.000496880594831553	0.002704711559860705
chr1-19615962-19616095_peak.32_KGain_mutM	1.481321217337239	0.1285239793072829	0.08676307191380964	4.0	0.0022812335618666167	0.007167025127439213
chr1-33890124-33890257_peak.41_KGain_WT				0.0		
chr1-33890124-33890257_peak.41_KGain_mutD				0.0		
chr1-33890124-33890257_peak.41_KGain_mutM				0.0		
chr1-36476324-36476457_peak.54_NotDB_WT	1.4067063008921497	0.06662574284238072	0.04736293766518704	4.0	0.0003472742378176774	0.002231278919311647
chr1-36476324-36476457_peak.54_NotDB_mutM	1.0845421622299	0.1361820539640412	0.12556639908220874	4.0	0.3142210636753976	0.3641423305445357
chr1-40154921-40155054_peak.78_KLost_WT	0.430476282514539	0.11003721742765313	0.2556173752126209	4.0	0.005739011482016482	0.013886389213611744
chr1-40154921-40155054_peak.78_KLost_mutM	0.8251317771030175	0.04922954062329129	0.05966264054952884	4.0	0.005838228681066929	0.01402440243073874
chr1-4360266-4360399_peak.3_RetinalGene_WT	6.515313573523418	0.4976633237210794	0.07638363343607235	4.0	1.2966360466098003e-05	0.0007721757949213587
chr1-4360266-4360399_peak.3_RetinalGene_mutM	0.5628111846527224	0.15990783064792394	0.28412340587473156	4.0	0.022950214863368467	0.04030429458839797
chr1-4383772-4383905_peak.4_NotDB_WT	8.243063880052464	1.6315098959451093	0.1979251792398733	4.0	0.00021331707769709786	0.0017549178144565369
chr1-4383772-4383905_peak.4_NotDB_mutM	1.366763201276825	0.15582772612954177	0.11401223414851096	4.0	0.013682334543306843	0.026604539389763305
chr1-44594133-44594266_peak.81_ELost_WT				0.0		
chr1-44594133-44594266_peak.81_ELost_mutD				0.0		
chr1-44594133-44594266_peak.81_ELost_mutDM	1.8324692214221838	1.4204869809480376	0.7751764473542394	4.0	0.3558586241111516	0.40602685450485987
chr1-45795344-45795477_peak.83_NotDB_WT	0.9277332260730228	0.1314190735756706	0.14165610315796373	4.0	0.3058113602468143	0.35563606161025624
chr1-45795344-45795477_peak.83_NotDB_mutM	0.9038781906548308	0.030725615305504134	0.03399309290032146	4.0	0.005163958424803705	0.01281355355408382
chr1-46153164-46153297_peak.85_EGain_WT	0.968183165091866	0.35580474099945525	0.36749734330042266	4.0	0.6312351303365293	0.672351353455086
chr1-46153164-46153297_peak.85_EGain_mutM	0.8788456514077992	0.17866873569034752	0.2032993340800434	4.0	0.24579393975474514	0.2938040202580686
chr1-4802559-4802692_peak.5_ELost_WT	3.2191085566098026	0.4199372553873992	0.13045141162609789	4.0	0.00031805857817503413	0.002115089544863977
chr1-4802559-4802692_peak.5_ELost_mutD	0.9100459931460653	0.045667440291050104	0.05018146405235624	4.0	0.03766512316515225	0.06013759160822627
chr1-4904752-4904885_peak.7_EGain_WT	1.293233766248294	0.21716850828287876	0.16792672287925983	4.0	0.06729501062784882	0.09717954846366876
chr1-4904752-4904885_peak.7_EGain_mutM	1.2810340174449748	0.18348067551714714	0.14322857396332048	4.0	0.03951743530598331	0.06251965379495376
chr1-4908344-4908477_peak.8_NotDB_WT	1.9061597107548454	0.47883114669259375	0.25120200788577945	4.0	0.015655864444824374	0.02956313257683353
chr1-4908344-4908477_peak.8_NotDB_mutM	1.5653027275365357	0.06068302334687063	0.038767595736815215	4.0	0.00011115016774344524	0.0012817606049027356
chr1-55501287-55501420_peak.102_EGain_WT	1.5100627539876657	1.0920370288598273	0.723173276061577	4.0	0.5727984636698097	0.6160285363996066
chr1-55501287-55501420_peak.102_EGain_mutM	1.2762899081975623	1.0384017225575688	0.8136096006776778	4.0	0.9825091863048678	0.9852253464077463
chr1-59208019-59208152_peak.121_ELost_WT	1.4669462607481214	0.20039620415335094	0.13660773370876705	4.0	0.011061090078601196	0.022482806629454292
chr1-59208019-59208152_peak.121_ELost_mutM	1.2536097373585886	0.13395033302844153	0.10685170116074627	4.0	0.0273432782417251	0.04642539582318432
chr1-60130081-60130214_peak.126_EGain_WT	0.7385495205916259	0.5525556025545965	0.7481632404445455	4.0	0.21415271699816643	0.2613056088142765
chr1-60130081-60130214_peak.126_EGain_mutM	1.021648450036071	0.13863797403909028	0.13570027344943894	4.0	0.8655091584994343	0.8861641114736317
chr1-61229249-61229382_peak.130_KLost_WT	3.119956400541312	0.2384990978159607	0.07644308676062947	4.0	5.7650758267706076e-05	0.0010269041316435146
chr1-61229249-61229382_peak.130_KLost_mutM	1.0050624642726858	0.0657714751407112	0.065440186534383	4.0	0.9356872572002524	0.9454019134537875
chr1-61265937-61266070_peak.131_NotDB_WT	1.2261133116601832	0.16845393132690525	0.13738855106206707	4.0	0.0691113318405462	0.09926357596968298
chr1-61265937-61266070_peak.131_NotDB_mutD	0.8235281856108241	0.19336903709539716	0.23480560893246444	4.0	0.15569053633527224	0.1982148181166995
chr1-61265937-61266070_peak.131_NotDB_mutDM	1.1131460623374612	0.1821400562616871	0.16362637611026248	4.0	0.34679055297083344	0.39692894617143587
chr1-61265937-61266070_peak.131_NotDB_mutM	1.6422267100324344	0.9556075485445056	0.5818974583147731	4.0	0.2907528014335344	0.3402063571025813
chr1-61332063-61332196_peak.133_NotDB_WT	3.380445220808184	0.19252409979691737	0.05695229096210275	4.0	1.552671215565242e-05	0.0007841972341905462
chr1-61332063-61332196_peak.133_NotDB_mutD	1.2510928616112698	0.1248245049595759	0.09977237404968939	4.0	0.02582134952338968	0.04448496744314543
chr1-61332063-61332196_peak.133_NotDB_mutDM	1.392406516683515	0.1940703391589386	0.13937764354994722	4.0	0.0176075704243146	0.03247998427786189
chr1-61332063-61332196_peak.133_NotDB_mutM	1.5520915993214734	0.08983779885787907	0.05788176348429009	4.0	0.0005113427603827695	0.0027645767126385505
chr1-62370481-62370614_peak.134_KGain_WT	0.5856585439350347	0.05408798492322857	0.09235412935293638	4.0	0.0015490710306875336	0.0055632703982387574
chr1-62370481-62370614_peak.134_KGain_mutM	1.4502660876352553	0.1271355302558373	0.08766358900602805	4.0	0.0035557673700721084	0.009798005391289857
chr1-65035487-65035620_peak.145_NotDB_WT	1.1335817265335584	0.09075544418162872	0.08006078614124697	4.0	0.06053305869762261	0.08889470158392132
chr1-65035487-65035620_peak.145_NotDB_mutM	1.9973347530599304	0.29480832190060513	0.1476008573169604	4.0	0.0023968308083062964	0.007424965003992332
chr1-65178894-65179027_peak.147_KLost_WT	1.2942938673828541	0.1010843889893435	0.0781000293184906	4.0	0.007196037613238539	0.01625831827679602
chr1-65178894-65179027_peak.147_KLost_mutM	1.403439847970203	0.3346810788168787	0.23847197961560546	4.0	0.0747022782089214	0.10599647583698309
chr1-66402769-66402902_peak.155_KLost_WT	0.07270779901731803	0.05846984486251326	0.8041756957680225	4.0	0.003979520550095994	0.010536355006558073
chr1-66402769-66402902_peak.155_KLost_mutM	1.50592596321014	0.21604627259782008	0.14346407318543092	4.0	0.009781089765823812	0.02051868988729601
chr1-66831349-66831482_peak.159_ELost_WT	3.397108434054616	0.5548313853763143	0.16332460271634477	4.0	0.0005852235784390916	0.0029783699974132343
chr1-66831349-66831482_peak.159_ELost_mutM	2.6558417413450512	0.3219536513414326	0.1212247124252137	4.0	0.0004782747977855949	0.0026578223442402836
chr1-69296929-69297062_peak.160_KLost_WT	7.767920114998669	0.5454386523043646	0.07021682049113838	4.0	6.721065442258877e-06	0.000670426277865323
chr1-69296929-69297062_peak.160_KLost_mutM	3.7379301144646955	0.2773244615923897	0.07419198676808463	4.0	3.259247740018004e-05	0.0009093984952917368
chr1-72764408-72764541_peak.172_EGain_WT	2.9414927423351465	0.5764388365793894	0.19596813151467277	4.0	0.0015961782302989721	0.005696557369313863
