annots	expression	expression_std	expression_cov	expression_reps	expression_pvalue	expression_qvalue
chr1-151357559-151357692_peak.417_KLost_WT	4.830945933673238	1.3599355607907768	0.2815050260263919	4.0	0.0006248824168977338	0.003625591431956866
chr1-151357559-151357692_peak.417_KLost_mutM	1.0736235550776	0.1397997846547771	0.13021303788800773	4.0	0.43216494357460267	0.4991624065744324
chr1-152290494-152290627_peak.421_KGain_WT	0.8302121757995053	0.1771386780935359	0.21336555070750318	4.0	0.09854353023059192	0.15055366481377516
chr1-152290494-152290627_peak.421_KGain_mutD	1.264126985030377	0.10807905234575725	0.08549699011698585	4.0	0.0008077513785403531	0.004310170006508497
chr1-153266934-153267067_peak.425_KLost_WT	1.0087355838264362	0.1627608845148337	0.1613513859572921	4.0	0.9547839764589698	0.9639738931523438
chr1-153266934-153267067_peak.425_KLost_mutM	0.8795410140040445	0.27987679743774524	0.31820778449389997	4.0	0.3847243513007307	0.4542391185677466
chr1-154757777-154757910_peak.429_KGain_WT	4.618223706961647	0.7919659464803379	0.17148713374072916	4.0	2.8692555224475522e-05	0.0005805508889581698
chr1-154757777-154757910_peak.429_KGain_mutD	1.6225677157588143	0.2057970736953684	0.12683419723972802	4.0	0.003925345120074328	0.01270002081868204
chr1-154757777-154757910_peak.429_KGain_mutDM	1.2236790299059446	0.3670353152524389	0.29994410812175987	4.0	0.42827013441952005	0.4959572213237092
chr1-154757777-154757910_peak.429_KGain_mutM	3.5194017905021315	0.31578725271819874	0.08972753652919627	4.0	7.131547986867881e-05	0.000976850524936611
chr1-155461956-155462089_peak.437_EGain_WT	0.8633144384050774	0.23309201182060618	0.269996656434045	4.0	0.30525876700282795	0.37450336881294927
chr1-155461956-155462089_peak.437_EGain_mutM	1.160480785916535	0.1122679128538283	0.09674258653508024	4.0	0.09644829650688849	0.14786265764479137
chr1-155680881-155681014_peak.441_NotDB_WT	1.4778299156556651	0.2001162726723885	0.13541224910418964	4.0	0.0009211007740023304	0.004737429271191341
chr1-155680881-155681014_peak.441_NotDB_mutM	0.7851628343817201	0.11817095595429745	0.15050503001374446	4.0	0.03403021382931079	0.06380264925852906
chr1-156288952-156289085_peak.446_KGain_WT	1.3275113287252314	1.099164063638458	0.8279884622106779	4.0	0.9445076624993793	0.9555349093204382
chr1-156288952-156289085_peak.446_KGain_mutM	1.0810891167444119	0.3322577780427046	0.307336160263332	4.0	0.8497764814828658	0.8777426937524496
chr1-16229659-16229792_peak.29_KGain_WT	1.694425048513579	0.4454919601400247	0.2629162974962091	4.0	0.02791231404905841	0.05488825051778334
chr1-16229659-16229792_peak.29_KGain_mutD	1.3936275757651937	0.1294664524358894	0.09289888825915614	4.0	8.723118769461146e-05	0.0011144343402266707
chr1-162460470-162460603_peak.467_ELost_WT	1.614888380216412	0.5060017374108184	0.3133354252898946	4.0	0.05711473110541868	0.09671168996864862
chr1-162460470-162460603_peak.467_ELost_mutM	1.6697236137179587	2.182050917450058	1.3068335978020367	4.0	0.9875600871752849	0.9892974384218863
chr1-162839948-162840081_peak.470_KGain_WT	1.9440559504290145	3.0452814996986355	1.5664577447097665	4.0	0.9750108049191712	0.9794337369979376
chr1-162839948-162840081_peak.470_KGain_mutDM	0.33431510473802445	0.17504175527737137	0.5235831489412881	4.0	0.01786164739654842	0.039097488480308626
chr1-162839948-162840081_peak.470_KGain_mutM				0.0		
chr1-163957152-163957285_peak.472_NotDB_WT	1.6775964373538788	0.15330144597548462	0.09138159962791255	4.0	0.0007609973449298226	0.004132609559796011
chr1-163957152-163957285_peak.472_NotDB_mutM	1.401314293688549	0.20937660428716887	0.14941444987051858	4.0	0.003944611344473484	0.012731352889936282
chr1-165099756-165099889_peak.475_KGain_WT	2.1704294608419437	0.6512714208530788	0.30006569326627197	4.0	0.01137296149374247	0.027777343452241105
chr1-165099756-165099889_peak.475_KGain_mutM	1.3729806927543537	0.17383555068438805	0.12661179549120563	4.0	0.003085414385565771	0.010835649110894416
chr1-167385827-167385960_peak.486_NotDB_WT	1.7021637468346995	0.24986419676144697	0.14679210341900895	4.0	0.0009041330699891933	0.004680356385684317
chr1-167385827-167385960_peak.486_NotDB_mutM	1.3151978221767537	0.2501116156111541	0.1901703389359329	4.0	0.09330888277345532	0.1444385268873759
chr1-167389944-167390077_peak.487_NotDB_WT	0.5202841738214798	0.1766396992376982	0.3395061932026149	4.0	0.021586944006679574	0.04507362954982964
chr1-167389944-167390077_peak.487_NotDB_mutM	0.7931344116303016	0.14166665363540984	0.1786161986645007	4.0	0.08972766614537737	0.13992741676661746
chr1-167817057-167817190_peak.489_KGain_WT	0.28795815977397776	0.14525805543613327	0.5044415325828873	4.0	0.009046931712268145	0.023631107342792154
chr1-168908806-168908939_peak.494_KGain_WT				0.0		
chr1-168908806-168908939_peak.494_KGain_mutM	1.8295689586508397	0.6827067604520685	0.3731516963184104	4.0	0.050615146921161605	0.08771825027293485
chr1-169848064-169848197_peak.495_KGain_WT				0.0		
chr1-170248789-170248922_peak.500_EGain_WT	1.3000080938373901	0.11090701609293036	0.08531255814381339	4.0	0.0007363987426938511	0.004048669501210607
chr1-170248789-170248922_peak.500_EGain_mutM	1.2851833285478798	0.26590307567153754	0.2068989456718052	4.0	0.05839346240637978	0.09845868915052021
chr1-170477759-170477892_peak.503_EGain_WT	2.734864374866682	0.30468023708850583	0.11140597679669517	4.0	2.7998182556413012e-05	0.0005782422573567994
chr1-170477759-170477892_peak.503_EGain_mutM	1.5788507543734884	0.2526152609711161	0.15999945547187427	4.0	0.018674004582942806	0.04034394702851492
chr1-170867801-170867934_peak.504_NotDB_WT	1.3057243924761337	0.2802580194097824	0.21463795960670545	4.0	0.1362634371138447	0.19467600728881185
chr1-171419650-171419783_peak.514_NotDB_WT	1.0687009306133208	0.1667666641641774	0.15604614854079996	4.0	0.6087281822114057	0.6633106982762884
chr1-171419650-171419783_peak.514_NotDB_mutM	0.9634716886429735	0.055706277058033014	0.057818281237193334	4.0	0.22672986450446936	0.2933285426532992
chr1-172488972-172489105_peak.519_ELost_WT	1.447609915646381	0.5931930120288115	0.4097740735382717	4.0	0.18540132527861447	0.24840661598674194
chr1-172488972-172489105_peak.519_ELost_mutD	0.6190723220027654	0.14773066762185882	0.23863232512791763	4.0	0.02943811640666687	0.05712771762267485
chr1-172488972-172489105_peak.519_ELost_mutDM	0.9227631152627477	0.19425307401723485	0.21051239565630364	4.0	0.4096209498904177	0.47755165436186164
chr1-172488972-172489105_peak.519_ELost_mutM	1.0845899948761726	0.23502835145115641	0.216697878978673	4.0	0.6912453834140659	0.7373037458625814
chr1-173359808-173359941_peak.523_NotDB_WT	2.04289071647322	0.8447543728607979	0.41350933069937007	4.0	0.03724495160137566	0.06847711120068423
chr1-173359808-173359941_peak.523_NotDB_mutM	3.4493341603549936	3.8871171076940514	1.1269181027372548	4.0	0.17080424726758148	0.23284053680183986
chr1-175301259-175301392_peak.527_KGain_WT	3.4231201687826336	0.7267472749718664	0.21230551051040666	4.0	0.0003466502365170009	0.002507709333496852
chr1-175301259-175301392_peak.527_KGain_mutM	0.7948051383228063	1.1132943440642145	1.4007135716478663	4.0	0.2398243785251946	0.30678433016733814
chr1-175988342-175988475_peak.529_NotDB_WT	2.828370664460197	0.5656496296477491	0.19999133662196464	4.0	0.0004429065906272993	0.0028799766235569576
chr1-175988342-175988475_peak.529_NotDB_mutM	1.8233410043835445	0.3544163731531367	0.19437744903508147	4.0	0.003096146249484433	0.010844673945909447
chr1-177693870-177694003_peak.540_NotDB_WT	0.7495570086608024	0.24819833944295616	0.33112670093819846	4.0	0.1283394417761877	0.18602218724359423
chr1-177693870-177694003_peak.540_NotDB_mutM	1.3791774115977682	0.3591711579422004	0.2604241883037389	4.0	0.11791728691326445	0.17324670314643276
chr1-179612684-179612817_peak.548_EGain_WT	1.9685569364278148	0.3427371582246047	0.17410578880514516	4.0	0.001119458727740829	0.005299480390469055
chr1-179612684-179612817_peak.548_EGain_mutM	1.9037899737930644	0.4849668305043832	0.2547375693644122	4.0	0.01828855849980296	0.03964012734106286
chr1-180329460-180329593_peak.551_KLost_WT	0.8522369851675586	0.08684244666035229	0.10189941081151056	4.0	0.10198250205993804	0.15444614483697305
chr1-180329460-180329593_peak.551_KLost_mutM	0.8488999276057819	0.1824416278093035	0.2149153532429408	4.0	0.22067670412757912	0.2862405931182982
chr1-180388317-180388450_peak.552_NotDB_WT	0.5189693937847154	0.11877167612473385	0.22886065642245568	4.0	0.006570514687605228	0.01843073296607631
chr1-180388317-180388450_peak.552_NotDB_mutM	0.495049888075707	0.12996327134941796	0.2625256049538646	4.0	0.009177066987316074	0.023877146874309314
chr1-180520820-180520953_peak.554_NotDB_WT	2.2295814193853434	0.43843774338723673	0.19664576479476867	4.0	0.0010597738182285229	0.005151534682266942
chr1-180520820-180520953_peak.554_NotDB_mutM	1.1719776424634298	0.3232941118701838	0.2758534806096114	4.0	0.43485499717965315	0.5013977491345379
chr1-180784895-180785028_peak.556_ELost_WT	4.429607176207483	2.4350156073669003	0.549713667714368	4.0	0.009931323361858882	0.025278579131781293
chr1-180784895-180785028_peak.556_ELost_mutD	1.6451364958375188	0.17610409854474599	0.10704528103918426	4.0	2.2323826019752567e-05	0.0005084729743699071
chr1-180784895-180785028_peak.556_ELost_mutDM	1.4365320701182003	0.18912879636455748	0.131656508266464	4.0	0.009780014511987617	0.025053430491505553
chr1-180784895-180785028_peak.556_ELost_mutM	1.3938108142729106	0.15143087351629636	0.10864521351507173	4.0	0.014305402413306802	0.03317122397873235
chr1-181206850-181206983_peak.561_KGain_WT	1.0369144479038672	0.9957102091136818	0.9602626437759835	4.0	0.4938869186694657	0.5561110897786696
chr1-181206850-181206983_peak.561_KGain_mutD				0.0		
chr1-181206850-181206983_peak.561_KGain_mutDM	1.589765715744534	0.3470771316371782	0.21831967326998983	4.0	0.021042074239639115	0.04419057319241386
chr1-181206850-181206983_peak.561_KGain_mutM	1.5347813156226298	0.24368127318780666	0.1587726347117733	4.0	0.013999688339221899	0.03250015009909056
chr1-187758160-187758293_peak.575_KGain_WT	5.902664908676127	1.1495869261288043	0.19475727386100902	4.0	8.163521534800034e-05	0.0010703880538721362
chr1-187758160-187758293_peak.575_KGain_mutD	1.091046761447952	0.33681827486695787	0.30871112656982636	4.0	0.7950099223222316	0.8293403691118595
chr1-187758160-187758293_peak.575_KGain_mutDM	1.322971934874995	0.2901554938799255	0.21932097441457948	4.0	0.08813573844191283	0.13793052745562015
chr1-187758160-187758293_peak.575_KGain_mutM	6.187276152948833	1.1359979381605099	0.18360226860394738	4.0	4.3678813316553676e-05	0.0007440331191443715
chr1-188186923-188187056_peak.581_KGain_WT	2.6737846918298738	0.5256110015024407	0.19657940413396757	4.0	0.0010438197012753348	0.005105110833476668
chr1-188186923-188187056_peak.581_KGain_mutM	0.870333355061842	0.21251905169698773	0.2441812099478677	4.0	0.31234523748730303	0.3824909728492749
chr1-188595228-188595361_peak.584_ELost_WT				0.0		
chr1-188595228-188595361_peak.584_ELost_mutM				0.0		
chr1-191896956-191897089_peak.601_KLost_WT	5.910033927745065	1.3995258034803488	0.2368050370929645	4.0	0.00017149929615799684	0.001655196596817858
chr1-192444874-192445007_peak.608_EGain_WT	0.7510209793774375	0.3342428253457983	0.4450512495974087	4.0	0.18831863845772398	0.2515543206744262
chr1-192444874-192445007_peak.608_EGain_mutM	0.8525448281215855	0.40332612762478154	0.47308495028165404	4.0	0.36450727257187315	0.43345047388767494
chr1-192607788-192607921_peak.610_NotDB_WT	0.8805770054115905	0.22343844073750635	0.25374094413590664	4.0	0.3250174301073548	0.39545771563123205
chr1-192607788-192607921_peak.610_NotDB_mutM	0.7389333863846757	0.17739526806395203	0.24006936394074796	4.0	0.04976436556367955	0.08662041971040467
chr1-192799634-192799767_peak.611_KGain_WT	1.6377238857640875	0.15815041046575093	0.09656720027134802	4.0	0.0002543865088119152	0.0020443238389602704
chr1-192799634-192799767_peak.611_KGain_mutD	1.6078845204673629	0.29963405781460173	0.1863529712491462	4.0	0.018396001876090147	0.0398296922749024
chr1-192799634-192799767_peak.611_KGain_mutDM	1.40528269616311	0.1680690907714591	0.11959806466723295	4.0	0.002006466841002964	0.007895140008132098
chr1-192799634-192799767_peak.611_KGain_mutM	2.003096058889057	0.2795268245412335	0.13954738880384135	4.0	0.0011494803309127378	0.0053903865870802035
chr1-194991124-194991257_peak.620_ELost_WT	6.189220805134179	1.6877173277165127	0.27268655956117954	4.0	0.0003253526575528217	0.0024150012905131235
chr1-194991124-194991257_peak.620_ELost_mutD	1.3554127454959348	0.2320466897858276	0.17120002047857646	4.0	0.041316681974110515	0.07438495679711134
chr1-194991124-194991257_peak.620_ELost_mutDM	1.2669184656837456	0.2557009595379573	0.20182905724715092	4.0	0.11323330082146416	0.16753820975291617
chr1-194991124-194991257_peak.620_ELost_mutM	3.5794972746866165	1.5965595387986447	0.4460289857151582	4.0	0.00796485334620183	0.021451287458081416
chr1-19615962-19616095_peak.32_KGain_WT	1.84887635277954	0.2118025828238284	0.11455746216095596	4.0	0.0005602600475153656	0.0033581902998439804
chr1-19615962-19616095_peak.32_KGain_mutD	1.9128171126250084	0.14680947887737164	0.07675040018640422	4.0	0.0002821577257869043	0.0021966419823957043
chr1-19615962-19616095_peak.32_KGain_mutDM	1.1894758859538577	0.15646951768581735	0.13154492624315978	4.0	0.15404119611542896	0.2150641708287565
chr1-19615962-19616095_peak.32_KGain_mutM	1.5133150678772003	0.1840329035683099	0.12160911331337082	4.0	0.00020098467846733605	0.0018207384735700034
chr1-33890124-33890257_peak.41_KGain_WT				0.0		
chr1-33890124-33890257_peak.41_KGain_mutD				0.0		
chr1-33890124-33890257_peak.41_KGain_mutM				0.0		
chr1-36476324-36476457_peak.54_NotDB_WT	1.5053914619585116	0.14777683444803014	0.09816505419512127	4.0	0.004656897490069463	0.014256830564836313
chr1-36476324-36476457_peak.54_NotDB_mutM	1.189025629705664	0.19862012717070532	0.16704444564401233	4.0	0.21379070898283897	0.27876014589649856
chr1-40154921-40155054_peak.78_KLost_WT	4.115576083168827	1.202381167231394	0.29215379400922387	4.0	0.0011584321385017529	0.005406920964950804
chr1-40154921-40155054_peak.78_KLost_mutM	0.829043847715265	0.1412070921849021	0.1703252398218142	4.0	0.05322977917730342	0.09161221925765606
chr1-4360266-4360399_peak.3_RetinalGene_WT	3.248499700740831	2.9780175294041076	0.9167362794353839	4.0	0.10147456096697226	0.15391080670256904
chr1-4360266-4360399_peak.3_RetinalGene_mutM	0.5803439630372986	0.1570329478496098	0.2705859935679512	4.0	0.020321554210113092	0.04292618711261833
chr1-4383772-4383905_peak.4_NotDB_WT	9.38494421324576	2.6159937935782365	0.2787436700887433	4.0	0.0001789076769886158	0.0016700843102497016
chr1-4383772-4383905_peak.4_NotDB_mutM	2.20246613897339	0.26001561092612413	0.11805657591054826	4.0	0.0008091475961232071	0.00431184801891324
chr1-44594133-44594266_peak.81_ELost_WT				0.0		
chr1-44594133-44594266_peak.81_ELost_mutD				0.0		
chr1-44594133-44594266_peak.81_ELost_mutDM	2.1478985738693943	2.529414772672269	1.1776230048496104	4.0	0.5712589082925207	0.6278020425845017
chr1-45795344-45795477_peak.83_NotDB_WT	0.836634021512066	0.15970648941286728	0.1908916985281407	4.0	0.1549442049916763	0.21609783103457725
chr1-45795344-45795477_peak.83_NotDB_mutM	0.9390470843338496	0.051410957465416934	0.05474800819160984	4.0	0.09287682433526318	0.14393741127541176
chr1-46153164-46153297_peak.85_EGain_WT	1.2895566092691344	0.5774011092805961	0.44775165753122104	4.0	0.49174532208758737	0.5543260333261095
chr1-46153164-46153297_peak.85_EGain_mutM	0.7409609835802224	0.18050098647054336	0.24360390151501257	4.0	0.06450543426205316	0.10659977652095519
chr1-4802559-4802692_peak.5_ELost_WT	3.5853448554403857	0.492402690125821	0.13733760906671263	4.0	8.899346411074034e-06	0.000290760613070009
chr1-4802559-4802692_peak.5_ELost_mutD	0.9023793884176441	0.25315767237956743	0.2805446086523417	4.0	0.3280749529189824	0.39856957096466444
chr1-4904752-4904885_peak.7_EGain_WT	1.1547490000455751	0.13448610214711573	0.11646349305503438	4.0	0.055212560940846415	0.09417084634583389
chr1-4904752-4904885_peak.7_EGain_mutM	1.5351029610463687	0.11516660197240616	0.07502207011176984	4.0	0.0023900567938202294	0.008895206704171273
chr1-4908344-4908477_peak.8_NotDB_WT	1.4789377932298633	0.3771754566740285	0.2550313193703112	4.0	0.05225485387819305	0.09012888254369429
chr1-4908344-4908477_peak.8_NotDB_mutM	1.1776043167680248	0.012378061314169967	0.0105112227748468	4.0	0.0036764652347514234	0.012171420619368083
chr1-55501287-55501420_peak.102_EGain_WT	2.5695195884281277	3.530382822412574	1.3739466468018804	4.0	0.4666824415696171	0.5307264513827371
chr1-55501287-55501420_peak.102_EGain_mutM	0.774931517823777	0.39053743874987734	0.5039638081137995	4.0	0.20305351891438206	0.26747234844439094
chr1-59208019-59208152_peak.121_ELost_WT	1.2927550776471217	0.5081159318419287	0.3930488772604358	4.0	0.4541234115198736	0.5195568077836441
chr1-59208019-59208152_peak.121_ELost_mutM	0.7446424303808471	0.04875841577419212	0.06547896518501456	4.0	0.00036231117431505125	0.0025697016740565738
chr1-60130081-60130214_peak.126_EGain_WT	1.257591119666135	0.5404196124727005	0.4297260087334038	4.0	0.49132831498787205	0.5541694011153532
chr1-60130081-60130214_peak.126_EGain_mutM	0.9066119470161627	0.19630382503221058	0.21652463954207188	4.0	0.39937730359196083	0.46807348783227165
chr1-61229249-61229382_peak.130_KLost_WT	2.564428270487971	0.916711806728087	0.35747219654291634	4.0	0.009264516965817073	0.024041904053220608
chr1-61229249-61229382_peak.130_KLost_mutM	1.0730495969972822	0.21616552656966534	0.20144970668137052	4.0	0.6205767062396426	0.6730935377064531
chr1-61265937-61266070_peak.131_NotDB_WT	0.8137106479386974	0.1600887874015903	0.19673920675258377	4.0	0.14380052525445064	0.20354719235235805
chr1-61265937-61266070_peak.131_NotDB_mutD	0.7707495314895959	0.08619133317111045	0.11182794104919144	4.0	0.017997607529066154	0.03928721994022875
chr1-61265937-61266070_peak.131_NotDB_mutDM	0.7140651410314979	0.14846466043703813	0.2079147292116438	4.0	0.027519367064493993	0.054276198475543325
chr1-61265937-61266070_peak.131_NotDB_mutM	1.1676000078461155	0.2748242281881229	0.2353753223204359	4.0	0.394479346712242	0.46301374440370924
chr1-61332063-61332196_peak.133_NotDB_WT	5.0323807286752364	0.5017253337252763	0.09969939890803024	4.0	7.84855410200747e-09	7.821084162650443e-06
chr1-61332063-61332196_peak.133_NotDB_mutD	1.695261637436781	0.3205040419858439	0.1890587475750604	4.0	0.0039555567519477175	0.012735742498597416
chr1-61332063-61332196_peak.133_NotDB_mutDM	1.5631471617005315	0.25936092359857643	0.16592226883898786	4.0	0.006509700016869884	0.01829877592894454
chr1-61332063-61332196_peak.133_NotDB_mutM	1.9155018105036876	0.3277638435325846	0.17111121573223573	4.0	0.0007992305715005864	0.004270419648795359
chr1-62370481-62370614_peak.134_KGain_WT	0.16230190247416465	0.24653297255079654	1.5189777124765365	4.0	0.020032291043839637	0.042495323097788605
chr1-62370481-62370614_peak.134_KGain_mutM	0.8408077990145697	0.08336990164979124	0.09915452942694053	4.0	0.017125528454914142	0.037965715473463724
chr1-65035487-65035620_peak.145_NotDB_WT	1.439860367821327	0.41338680529192795	0.2871020097021139	4.0	0.09175238511893585	0.14258284876572253
chr1-65035487-65035620_peak.145_NotDB_mutM	2.004089803690904	0.36991907217284103	0.18458208384253355	4.0	0.007964225286124197	0.021464098708918897
chr1-65178894-65179027_peak.147_KLost_WT	1.733732338967191	0.4874227405656294	0.2811407099068095	4.0	0.03218720429981947	0.06103624944770714
chr1-65178894-65179027_peak.147_KLost_mutM	1.410917396318974	0.4988565280501422	0.3535689115122108	4.0	0.2138441479373788	0.27873864410673377
chr1-66402769-66402902_peak.155_KLost_WT	0.7281063849844133	0.21449882098099984	0.29459818702948426	4.0	0.09490540554941786	0.14611546794900718
chr1-66402769-66402902_peak.155_KLost_mutM	1.2597769727560475	0.4412921165420475	0.35029384254946416	4.0	0.42071855448685985	0.48834716312889437
chr1-66831349-66831482_peak.159_ELost_WT	4.774412136577366	1.0980806487501875	0.2299928488237651	4.0	0.00024307750274252338	0.0020060184801898515
chr1-66831349-66831482_peak.159_ELost_mutM	3.5885405389822176	0.4486248080743415	0.12501595096974452	4.0	9.476402980764749e-07	7.406459270848684e-05
chr1-69296929-69297062_peak.160_KLost_WT	6.19971025042207	2.5615003006643904	0.4131645185337502	4.0	0.0018830723350878415	0.007520968264188513
chr1-69296929-69297062_peak.160_KLost_mutM	2.377746703219766	1.3130346567138238	0.5522180537295293	4.0	0.051442104031456805	0.08891943914544094
chr1-72764408-72764541_peak.172_EGain_WT	2.5579121798476434	0.6767279392867313	0.26456261658171515	4.0	0.0027425937317260038	0.0099381623769635
chr1-72764408-72764541_peak.172_EGain_mutM	1.3319681681344786	0.5869598467068178	0.4406710766435951	4.0	0.4522442631989482	0.5177040876252176
